Time,Temperature_C,Solar_W_m2,Wind_Speed_m_s,Load_kW,Price_CNY_kWh
2024-02-04 05:45:00,-1.3,0.0,2.6,9387.618,0.301
2024-02-04 06:00:00,-0.88,0.0,1.7,9066.19,0.3
2024-02-04 06:15:00,0.6,73.9,2.3,8868.436,0.383
2024-02-04 06:30:00,0.76,135.7,3.3,8848.929,0.472
2024-02-04 06:45:00,1.59,214.6,3.9,8308.888,0.556
2024-02-04 07:00:00,2.48,296.3,4.9,7813.969,0.635
2024-02-04 07:15:00,3.11,390.2,5.2,8120.571,0.649
2024-02-04 07:30:00,1.76,404.4,5.9,8291.603,0.651
2024-02-04 07:45:00,1.53,489.6,6.5,8513.662,0.638
2024-02-04 08:00:00,-0.11,561.0,6.8,8760.528,0.648
2024-02-04 08:15:00,1.51,615.5,6.3,8459.831,0.627
2024-02-04 08:30:00,4.45,632.3,5.4,8830.8,0.643
2024-02-04 08:45:00,5.69,739.2,4.5,8924.911,0.636
2024-02-04 09:00:00,7.51,805.6,4.1,9462.468,0.644
2024-02-04 09:15:00,7.38,784.0,3.5,10300.418,0.778
2024-02-04 09:30:00,8.03,786.5,2.9,10473.309,0.92
2024-02-04 09:45:00,8.58,803.8,2.5,11111.063,1.052
2024-02-04 10:00:00,8.66,770.8,2.1,11569.863,1.201
2024-02-04 10:15:00,6.27,833.9,3.4,13309.805,1.193
2024-02-04 10:30:00,5.38,818.3,4.7,14503.082,1.198
2024-02-04 10:45:00,3.42,751.4,6.1,15928.999,1.221
2024-02-04 11:00:00,2.28,840.4,7.7,16896.353,1.189
2024-02-04 11:15:00,3.03,922.9,6.9,17656.794,1.197
2024-02-04 11:30:00,4.79,1051.4,5.9,18220.176,1.206
2024-02-04 11:45:00,8.0,1041.7,5.3,17959.408,1.188
2024-02-04 12:00:00,8.52,1219.4,4.2,18753.401,1.203
2024-02-04 12:15:00,8.39,1188.2,4.4,18158.857,1.204
2024-02-04 12:30:00,9.35,1310.8,4.9,17977.889,1.215
2024-02-04 12:45:00,9.8,1184.4,5.2,16683.488,1.208
2024-02-04 13:00:00,10.31,1233.9,5.3,16846.988,1.177
2024-02-04 13:15:00,9.76,1248.7,5.2,15369.56,1.213
2024-02-04 13:30:00,8.63,1134.8,5.4,15777.434,1.22
2024-02-04 13:45:00,7.49,1117.5,5.7,15003.507,1.2
2024-02-04 14:00:00,7.49,1108.5,5.7,14252.525,1.209
2024-02-04 14:15:00,8.26,890.1,4.5,14328.612,1.074
2024-02-04 14:30:00,6.17,674.9,4.0,13900.551,0.943
2024-02-04 14:45:00,6.3,416.5,3.2,13566.568,0.782
2024-02-04 15:00:00,6.73,191.8,2.3,13459.246,0.646
2024-02-04 15:15:00,9.11,348.8,3.4,12790.097,0.666
2024-02-04 15:30:00,9.46,525.2,4.3,12268.477,0.645
2024-02-04 15:45:00,9.85,665.8,5.4,11591.791,0.653
2024-02-04 16:00:00,11.92,718.6,6.1,10146.006,0.672
2024-02-04 16:15:00,11.45,753.4,5.5,10376.116,0.653
2024-02-04 16:30:00,9.35,612.0,5.0,9618.126,0.656
2024-02-04 16:45:00,8.6,599.4,4.1,9625.881,0.664
2024-02-04 17:00:00,7.56,515.4,3.5,9785.58,0.663
2024-02-04 17:15:00,5.69,440.5,5.1,8830.91,0.792
2024-02-04 17:30:00,6.28,430.9,7.1,8170.505,0.936
2024-02-04 17:45:00,5.7,346.6,9.0,7573.863,1.071
2024-02-04 18:00:00,6.14,312.4,10.6,6691.648,1.184
2024-02-04 18:15:00,6.5,221.1,8.8,7184.559,1.19
2024-02-04 18:30:00,7.11,141.3,6.6,7462.767,1.213
2024-02-04 18:45:00,7.21,78.3,4.6,8392.351,1.218
2024-02-04 19:00:00,9.18,0.0,2.7,8699.279,1.178
2024-02-04 19:15:00,7.65,0.0,5.4,9223.326,1.177
2024-02-04 19:30:00,7.29,0.0,8.1,9589.31,1.193
2024-02-04 19:45:00,5.64,0.0,11.4,9789.769,1.214
2024-02-04 20:00:00,4.37,0.0,14.0,10567.886,1.178
2024-02-04 20:15:00,4.79,0.0,13.3,10285.454,1.057
2024-02-04 20:30:00,4.18,0.0,10.7,10110.82,0.923
2024-02-04 20:45:00,4.26,0.0,9.9,9978.537,0.768
2024-02-04 21:00:00,3.1,0.0,8.6,9761.642,0.653
2024-02-04 21:15:00,3.47,0.0,9.0,9546.083,0.65
2024-02-04 21:30:00,3.34,0.0,9.0,9104.1,0.655
2024-02-04 21:45:00,2.96,0.0,9.7,8627.215,0.648
2024-02-04 22:00:00,0.98,0.0,9.8,8350.237,0.654
2024-02-04 22:15:00,0.17,0.0,8.4,7971.846,0.569
2024-02-04 22:30:00,0.89,0.0,7.2,8477.657,0.476
2024-02-04 22:45:00,-0.02,0.0,5.8,8265.874,0.398
2024-02-04 23:00:00,-0.82,0.0,4.5,8253.357,0.308
2024-02-04 23:15:00,-0.72,0.0,6.2,8564.121,0.305
2024-02-04 23:30:00,-0.91,0.0,7.3,8618.695,0.301
2024-02-04 23:45:00,-0.96,0.0,8.5,8796.189,0.303
2024-02-05 00:00:00,-0.22,0.0,9.8,8975.821,0.298
2024-02-05 00:15:00,0.29,0.0,9.6,8986.453,0.306
2024-02-05 00:30:00,1.2,0.0,8.2,8605.969,0.299
2024-02-05 00:45:00,0.73,0.0,8.1,8474.326,0.306
2024-02-05 01:00:00,1.66,0.0,7.2,8409.554,0.307
2024-02-05 01:15:00,0.57,0.0,6.8,8595.55,0.31
2024-02-05 01:30:00,0.91,0.0,7.1,8437.729,0.302
2024-02-05 01:45:00,-0.82,0.0,6.9,8673.874,0.308
2024-02-05 02:00:00,-1.83,0.0,6.8,8594.861,0.301
2024-02-05 02:15:00,-0.12,0.0,6.6,9219.479,0.303
2024-02-05 02:30:00,1.17,0.0,6.5,9556.126,0.298
2024-02-05 02:45:00,0.88,0.0,6.3,10325.376,0.295
2024-02-05 03:00:00,1.55,0.0,6.2,10439.392,0.294
2024-02-05 03:15:00,1.59,0.0,5.9,11059.615,0.293
2024-02-05 03:30:00,0.57,0.0,5.3,11717.502,0.294
2024-02-05 03:45:00,0.45,0.0,5.0,12167.9,0.299
2024-02-05 04:00:00,-0.16,0.0,4.8,12976.438,0.297
2024-02-05 04:15:00,-1.71,0.0,4.8,12556.499,0.298
2024-02-05 04:30:00,-0.47,0.0,5.2,11648.656,0.291
2024-02-05 04:45:00,-0.16,0.0,5.3,11776.582,0.293
2024-02-05 05:00:00,-0.1,0.0,5.6,10692.517,0.29
2024-02-05 05:15:00,-0.21,0.0,6.5,10470.352,0.293
2024-02-05 05:30:00,-0.58,0.0,7.8,9603.306,0.291
2024-02-05 05:45:00,-0.97,0.0,8.7,8845.797,0.291
2024-02-05 06:00:00,-0.45,0.0,9.9,8353.274,0.295
2024-02-05 06:15:00,-0.84,15.5,8.4,8716.102,0.385
2024-02-05 06:30:00,-1.05,30.3,6.9,8842.788,0.472
2024-02-05 06:45:00,-1.32,43.8,5.6,8684.147,0.564
2024-02-05 07:00:00,-1.09,58.3,3.6,9505.7,0.677
2024-02-05 07:15:00,-0.42,148.0,4.2,9321.946,0.652
2024-02-05 07:30:00,-1.41,246.8,4.6,8995.129,0.65
2024-02-05 07:45:00,-1.81,358.9,5.3,9010.184,0.657
2024-02-05 08:00:00,-1.79,435.3,5.6,8732.929,0.661
2024-02-05 08:15:00,-0.42,547.0,5.1,9011.406,0.649
2024-02-05 08:30:00,-0.07,561.0,5.0,9539.305,0.647
2024-02-05 08:45:00,2.55,688.8,4.9,9750.272,0.649
2024-02-05 09:00:00,2.38,825.3,4.5,10017.263,0.665
2024-02-05 09:15:00,1.95,867.4,4.1,11035.585,0.792
2024-02-05 09:30:00,2.0,929.8,3.8,11337.228,0.918
2024-02-05 09:45:00,1.95,942.4,3.4,12321.662,1.07
2024-02-05 10:00:00,3.04,973.8,3.1,13744.359,1.206
2024-02-05 10:15:00,3.28,821.6,3.1,13924.904,1.175
2024-02-05 10:30:00,4.86,623.3,2.8,14276.526,1.192
2024-02-05 10:45:00,7.17,411.8,2.9,14334.799,1.189
2024-02-05 11:00:00,8.29,238.8,2.8,15768.603,1.205
2024-02-05 11:15:00,7.12,445.5,3.2,16796.08,1.185
2024-02-05 11:30:00,6.93,689.1,4.0,17492.996,1.2
2024-02-05 11:45:00,4.99,992.5,4.7,17802.476,1.184
2024-02-05 12:00:00,6.01,1172.1,5.5,18507.514,1.185
2024-02-05 12:15:00,5.65,1225.0,5.3,18566.966,1.19
2024-02-05 12:30:00,6.4,1117.9,5.1,18067.541,1.196
2024-02-05 12:45:00,8.03,1240.6,5.4,18226.82,1.185
2024-02-05 13:00:00,8.29,1156.8,5.8,17498.205,1.205
2024-02-05 13:15:00,8.46,901.2,4.5,16404.119,1.21
2024-02-05 13:30:00,8.34,693.8,3.9,15999.87,1.218
2024-02-05 13:45:00,8.7,476.5,2.8,15060.785,1.182
2024-02-05 14:00:00,9.96,226.4,1.8,13903.211,1.182
2024-02-05 14:15:00,8.94,458.2,3.8,13486.112,1.067
2024-02-05 14:30:00,10.18,632.9,6.1,13618.563,0.92
2024-02-05 14:45:00,9.14,829.2,7.6,13105.857,0.784
2024-02-05 15:00:00,8.58,926.3,10.0,13292.249,0.644
2024-02-05 15:15:00,6.78,941.4,8.7,12750.593,0.65
2024-02-05 15:30:00,7.63,838.7,7.5,12605.988,0.65
2024-02-05 15:45:00,8.02,724.6,6.6,11816.157,0.653
2024-02-05 16:00:00,7.06,625.0,5.8,11515.593,0.645
2024-02-05 16:15:00,7.25,572.6,5.5,10821.194,0.649
2024-02-05 16:30:00,7.5,574.5,5.0,9650.875,0.655
2024-02-05 16:45:00,8.93,568.1,4.6,9345.955,0.649
2024-02-05 17:00:00,7.63,584.7,4.3,8626.925,0.653
2024-02-05 17:15:00,9.19,531.3,4.2,7998.226,0.779
2024-02-05 17:30:00,9.12,431.4,4.3,7218.975,0.933
2024-02-05 17:45:00,8.35,344.2,4.5,6646.397,1.065
2024-02-05 18:00:00,9.01,299.2,4.7,5874.349,1.174
2024-02-05 18:15:00,10.64,218.8,4.3,6874.683,1.242
2024-02-05 18:30:00,9.75,148.5,3.6,7327.237,1.181
2024-02-05 18:45:00,9.87,73.8,3.3,7732.268,1.203
2024-02-05 19:00:00,8.77,0.0,2.7,8127.647,1.237
2024-02-05 19:15:00,8.81,0.0,2.7,8996.34,1.204
2024-02-05 19:30:00,8.57,0.0,2.6,9635.318,1.202
2024-02-05 19:45:00,8.2,0.0,2.4,9956.976,1.209
2024-02-05 20:00:00,8.44,0.0,2.2,10405.739,1.192
2024-02-05 20:15:00,7.34,0.0,3.3,10444.432,1.073
2024-02-05 20:30:00,6.17,0.0,4.2,9744.818,0.941
2024-02-05 20:45:00,5.32,0.0,5.2,9990.591,0.792
2024-02-05 21:00:00,4.57,0.0,6.1,8911.084,0.66
2024-02-05 21:15:00,5.23,0.0,6.1,8946.805,0.65
2024-02-05 21:30:00,4.9,0.0,6.0,8181.027,0.64
2024-02-05 21:45:00,5.97,0.0,6.2,7550.957,0.651
2024-02-05 22:00:00,6.07,0.0,6.2,6740.328,0.65
2024-02-05 22:15:00,6.04,0.0,5.5,7194.059,0.546
2024-02-05 22:30:00,4.8,0.0,5.0,7509.439,0.462
2024-02-05 22:45:00,3.34,0.0,4.4,7766.199,0.388
2024-02-05 23:00:00,2.84,0.0,4.0,8295.867,0.298
2024-02-05 23:15:00,1.6,0.0,3.9,8192.726,0.293
2024-02-05 23:30:00,0.47,0.0,4.0,8200.856,0.302
2024-02-05 23:45:00,1.46,0.0,3.7,8170.459,0.296
2024-02-06 00:00:00,-1.1,0.0,3.9,8327.243,0.295
2024-02-06 00:15:00,-1.03,0.0,3.3,8902.254,0.303
2024-02-06 00:30:00,-0.76,0.0,2.7,8961.228,0.295
2024-02-06 00:45:00,-0.97,0.0,2.0,9480.326,0.299
2024-02-06 01:00:00,-0.73,0.0,1.6,9552.501,0.303
2024-02-06 01:15:00,0.75,0.0,3.1,8799.049,0.306
2024-02-06 01:30:00,1.28,0.0,4.7,8231.42,0.299
2024-02-06 01:45:00,2.78,0.0,6.4,8008.74,0.309
2024-02-06 02:00:00,4.32,0.0,7.9,7560.521,0.309
2024-02-06 02:15:00,2.97,0.0,7.3,8276.671,0.304
2024-02-06 02:30:00,0.4,0.0,7.2,9188.049,0.309
2024-02-06 02:45:00,0.56,0.0,6.4,10113.543,0.298
2024-02-06 03:00:00,-2.33,0.0,6.4,11269.342,0.299
2024-02-06 03:15:00,-0.86,0.0,5.8,11198.686,0.298
2024-02-06 03:30:00,-0.23,0.0,5.1,11309.662,0.306
2024-02-06 03:45:00,-1.19,0.0,4.4,11696.163,0.306
2024-02-06 04:00:00,-0.39,0.0,3.7,11515.654,0.31
2024-02-06 04:15:00,-0.87,0.0,4.4,11945.106,0.303
2024-02-06 04:30:00,-1.36,0.0,5.0,11531.24,0.3
2024-02-06 04:45:00,-1.11,0.0,5.7,11457.584,0.294
2024-02-06 05:00:00,-3.31,0.0,6.3,11487.529,0.293
2024-02-06 05:15:00,-1.73,0.0,5.4,11213.645,0.297
2024-02-06 05:30:00,-1.21,0.0,5.1,10292.218,0.299
2024-02-06 05:45:00,-1.45,0.0,4.6,9954.154,0.306
2024-02-06 06:00:00,-0.45,0.0,4.2,9102.051,0.307
2024-02-06 06:15:00,0.96,65.6,4.9,8790.025,0.39
2024-02-06 06:30:00,1.64,154.5,5.2,8591.798,0.474
2024-02-06 06:45:00,2.85,207.4,6.3,7861.469,0.555
2024-02-06 07:00:00,3.63,281.3,7.1,7499.808,0.641
2024-02-06 07:15:00,3.89,240.0,6.2,7568.976,0.635
2024-02-06 07:30:00,5.24,189.3,5.1,7715.057,0.656
2024-02-06 07:45:00,4.94,142.2,4.0,7443.409,0.654
2024-02-06 08:00:00,6.44,111.9,3.1,7373.034,0.661
2024-02-06 08:15:00,5.52,292.4,3.6,8199.027,0.655
2024-02-06 08:30:00,6.37,435.8,4.3,8573.269,0.649
2024-02-06 08:45:00,5.64,602.2,4.9,8976.698,0.651
2024-02-06 09:00:00,6.33,781.8,5.4,9438.955,0.648
2024-02-06 09:15:00,6.48,899.1,6.1,9846.289,0.792
2024-02-06 09:30:00,5.92,862.9,6.7,10592.632,0.91
2024-02-06 09:45:00,5.22,946.3,6.7,11595.612,1.063
2024-02-06 10:00:00,4.53,897.1,6.9,11839.028,1.194
2024-02-06 10:15:00,5.44,1038.4,6.4,13436.988,1.203
2024-02-06 10:30:00,4.76,1115.8,5.6,13878.385,1.219
2024-02-06 10:45:00,5.1,1120.4,4.8,15913.827,1.205
2024-02-06 11:00:00,4.71,1145.8,4.2,16621.863,1.2
2024-02-06 11:15:00,4.68,983.9,4.2,16677.683,1.191
2024-02-06 11:30:00,5.07,1084.3,3.6,16826.452,1.2
2024-02-06 11:45:00,7.74,1122.5,3.4,18758.928,1.204
2024-02-06 12:00:00,6.92,1179.1,3.4,17891.296,1.187
2024-02-06 12:15:00,7.41,1150.4,4.2,17345.579,1.21
2024-02-06 12:30:00,8.02,1226.4,5.5,16923.408,1.195
2024-02-06 12:45:00,9.22,1278.8,6.4,17613.489,1.21
2024-02-06 13:00:00,8.8,1163.5,7.0,16915.952,1.173
2024-02-06 13:15:00,9.94,1069.5,6.8,15898.616,1.185
2024-02-06 13:30:00,9.2,1029.8,6.1,15445.766,1.203
2024-02-06 13:45:00,10.09,952.6,5.8,14939.086,1.219
2024-02-06 14:00:00,9.6,911.9,4.9,14883.684,1.205
2024-02-06 14:15:00,9.64,970.9,5.2,14099.898,1.059
2024-02-06 14:30:00,9.06,934.1,5.1,13658.327,0.935
2024-02-06 14:45:00,8.16,908.4,5.4,13569.695,0.78
2024-02-06 15:00:00,9.53,937.5,5.3,13006.322,0.652
2024-02-06 15:15:00,8.39,903.9,4.2,13102.758,0.656
2024-02-06 15:30:00,7.56,953.5,3.2,12650.138,0.647
2024-02-06 15:45:00,8.09,824.2,1.9,11884.783,0.631
2024-02-06 16:00:00,7.39,772.5,0.8,12059.262,0.646
2024-02-06 16:15:00,8.17,773.5,3.6,11343.834,0.655
2024-02-06 16:30:00,8.2,695.4,6.4,10207.614,0.656
2024-02-06 16:45:00,8.84,633.6,9.4,9900.043,0.647
2024-02-06 17:00:00,9.29,529.0,12.5,9334.78,0.652
2024-02-06 17:15:00,8.26,476.7,11.5,8851.928,0.787
2024-02-06 17:30:00,6.89,380.8,10.0,8239.875,0.923
2024-02-06 17:45:00,6.2,335.2,9.0,8134.435,1.054
2024-02-06 18:00:00,3.62,288.4,8.1,7538.146,1.199
2024-02-06 18:15:00,4.28,217.2,7.9,8408.912,1.197
2024-02-06 18:30:00,3.93,142.6,7.3,8697.926,1.195
2024-02-06 18:45:00,4.4,73.7,7.2,9684.846,1.188
2024-02-06 19:00:00,3.85,0.0,6.0,10056.812,1.201
2024-02-06 19:15:00,5.66,0.0,7.7,10496.761,1.199
2024-02-06 19:30:00,4.87,0.0,8.4,10729.313,1.179
2024-02-06 19:45:00,6.39,0.0,9.6,10770.422,1.187
2024-02-06 20:00:00,5.99,0.0,11.2,10845.006,1.207
2024-02-06 20:15:00,5.01,0.0,9.3,10868.803,1.049
2024-02-06 20:30:00,3.86,0.0,9.1,10991.515,0.92
2024-02-06 20:45:00,2.03,0.0,8.2,11127.693,0.789
2024-02-06 21:00:00,0.56,0.0,7.0,11430.054,0.654
2024-02-06 21:15:00,0.63,0.0,5.9,10264.598,0.65
2024-02-06 21:30:00,1.71,0.0,5.0,9430.591,0.662
2024-02-06 21:45:00,3.52,0.0,4.2,8323.095,0.67
2024-02-06 22:00:00,2.73,0.0,2.9,7667.507,0.652
2024-02-06 22:15:00,3.16,0.0,3.6,7938.892,0.573
2024-02-06 22:30:00,2.84,0.0,4.8,8150.703,0.479
2024-02-06 22:45:00,2.48,0.0,6.2,8388.391,0.399
2024-02-06 23:00:00,1.74,0.0,7.5,8194.418,0.303
2024-02-06 23:15:00,-0.41,0.0,7.5,8578.471,0.304
2024-02-06 23:30:00,-1.1,0.0,7.6,8894.453,0.311
2024-02-06 23:45:00,-1.58,0.0,7.2,9047.959,0.306
2024-02-07 00:00:00,-3.03,0.0,7.6,9367.548,0.31
2024-02-07 00:15:00,-2.02,0.0,7.7,8995.339,0.305
2024-02-07 00:30:00,-2.59,0.0,7.8,8619.798,0.308
2024-02-07 00:45:00,-0.13,0.0,7.8,8638.808,0.305
2024-02-07 01:00:00,-0.81,0.0,7.7,8194.95,0.305
2024-02-07 01:15:00,-0.97,0.0,7.1,8168.218,0.29
2024-02-07 01:30:00,-0.15,0.0,5.2,8651.892,0.295
2024-02-07 01:45:00,0.93,0.0,3.8,8903.383,0.297
2024-02-07 02:00:00,-0.12,0.0,2.3,8942.596,0.291
2024-02-07 02:15:00,-0.33,0.0,2.3,9319.565,0.291
2024-02-07 02:30:00,-0.35,0.0,2.1,10223.112,0.295
2024-02-07 02:45:00,-1.24,0.0,2.2,10419.164,0.299
2024-02-07 03:00:00,-1.74,0.0,1.9,11251.594,0.299
2024-02-07 03:15:00,-1.42,0.0,4.6,11059.59,0.305
2024-02-07 03:30:00,-0.2,0.0,7.3,11665.163,0.304
2024-02-07 03:45:00,-0.55,0.0,9.9,11547.029,0.307
2024-02-07 04:00:00,0.57,0.0,13.1,11601.481,0.307
2024-02-07 04:15:00,0.79,0.0,11.0,11604.599,0.304
2024-02-07 04:30:00,-0.38,0.0,8.3,11815.693,0.295
2024-02-07 04:45:00,0.09,0.0,6.0,11207.35,0.297
2024-02-07 05:00:00,-0.12,0.0,3.8,11025.145,0.303
2024-02-07 05:15:00,-0.02,0.0,3.7,10237.709,0.296
2024-02-07 05:30:00,-0.05,0.0,3.3,9910.757,0.297
2024-02-07 05:45:00,0.76,0.0,3.2,9665.147,0.297
2024-02-07 06:00:00,1.0,0.0,3.3,9069.341,0.294
2024-02-07 06:15:00,0.84,69.8,5.7,8822.245,0.384
2024-02-07 06:30:00,0.69,145.4,7.7,8378.338,0.466
2024-02-07 06:45:00,1.42,222.9,10.0,8627.26,0.564
2024-02-07 07:00:00,0.96,292.9,12.5,8586.546,0.654
2024-02-07 07:15:00,0.77,352.5,11.2,8546.693,0.65
2024-02-07 07:30:00,1.05,422.7,9.5,8233.862,0.638
2024-02-07 07:45:00,1.25,542.7,8.9,8409.076,0.635
2024-02-07 08:00:00,1.71,556.4,7.3,8830.038,0.623
2024-02-07 08:15:00,1.97,518.3,6.9,9183.831,0.64
2024-02-07 08:30:00,2.2,642.6,5.2,9525.057,0.64
2024-02-07 08:45:00,3.04,597.7,4.0,10360.055,0.639
2024-02-07 09:00:00,2.18,669.3,2.7,10662.883,0.666
2024-02-07 09:15:00,2.47,738.5,3.2,10901.621,0.787
2024-02-07 09:30:00,3.88,737.4,3.9,11887.78,0.921
2024-02-07 09:45:00,4.3,902.2,4.5,11909.49,1.074
2024-02-07 10:00:00,4.02,1065.3,5.3,12415.408,1.205
2024-02-07 10:15:00,4.66,1118.8,4.8,13637.236,1.229
2024-02-07 10:30:00,4.93,1039.5,4.2,14243.262,1.228
2024-02-07 10:45:00,5.56,1029.4,3.6,15910.501,1.198
2024-02-07 11:00:00,6.57,1117.0,3.3,16644.029,1.203
2024-02-07 11:15:00,6.7,1210.9,3.1,17502.762,1.22
2024-02-07 11:30:00,7.73,1232.9,3.0,17661.571,1.203
2024-02-07 11:45:00,9.68,1188.9,2.9,17268.1,1.2
2024-02-07 12:00:00,9.28,1236.5,3.1,17018.392,1.223
2024-02-07 12:15:00,9.68,1221.7,3.8,16469.865,1.191
2024-02-07 12:30:00,9.75,1115.4,4.2,17011.423,1.204
2024-02-07 12:45:00,8.49,1173.1,4.8,17585.661,1.218
2024-02-07 13:00:00,8.75,1251.9,5.7,16369.476,1.208
2024-02-07 13:15:00,8.6,1213.2,5.2,16918.073,1.198
2024-02-07 13:30:00,8.39,1224.1,4.9,15785.397,1.194
2024-02-07 13:45:00,7.64,1136.3,4.8,15887.806,1.209
2024-02-07 14:00:00,7.17,1164.8,4.5,14859.837,1.209
2024-02-07 14:15:00,8.32,1115.0,5.6,14480.851,1.051
2024-02-07 14:30:00,6.95,1037.7,6.3,13996.982,0.957
2024-02-07 14:45:00,8.29,1000.7,7.1,12680.532,0.796
2024-02-07 15:00:00,8.81,999.8,7.8,12824.989,0.64
2024-02-07 15:15:00,7.53,892.3,7.1,12530.753,0.646
2024-02-07 15:30:00,7.07,885.5,5.7,12584.47,0.645
2024-02-07 15:45:00,6.14,822.0,4.5,12200.523,0.649
2024-02-07 16:00:00,5.45,824.5,3.3,12513.66,0.649
2024-02-07 16:15:00,6.25,726.8,3.7,11496.785,0.638
2024-02-07 16:30:00,6.81,609.3,3.7,10708.596,0.66
2024-02-07 16:45:00,8.03,609.1,3.6,10232.76,0.67
2024-02-07 17:00:00,7.68,511.6,4.1,9779.742,0.651
2024-02-07 17:15:00,8.14,502.4,3.0,8994.916,0.787
2024-02-07 17:30:00,7.23,433.7,2.2,8243.512,0.922
2024-02-07 17:45:00,8.25,382.4,1.5,7713.208,1.073
2024-02-07 18:00:00,7.51,268.7,0.6,7036.251,1.199
2024-02-07 18:15:00,6.85,215.4,3.9,7686.103,1.211
2024-02-07 18:30:00,6.42,143.6,7.1,8394.953,1.185
2024-02-07 18:45:00,5.78,70.0,10.5,8769.438,1.179
2024-02-07 19:00:00,5.55,0.0,13.5,9859.686,1.183
2024-02-07 19:15:00,5.41,0.0,12.9,9771.75,1.198
2024-02-07 19:30:00,6.38,0.0,11.5,9945.781,1.191
2024-02-07 19:45:00,5.93,0.0,10.5,10490.967,1.178
2024-02-07 20:00:00,6.54,0.0,10.2,10383.419,1.205
2024-02-07 20:15:00,6.31,0.0,9.6,10540.361,1.074
2024-02-07 20:30:00,5.18,0.0,9.9,9814.75,0.933
2024-02-07 20:45:00,5.3,0.0,10.0,9878.089,0.784
2024-02-07 21:00:00,4.11,0.0,9.7,10056.779,0.649
2024-02-07 21:15:00,3.62,0.0,9.5,8900.347,0.641
2024-02-07 21:30:00,4.75,0.0,8.5,8634.24,0.646
2024-02-07 21:45:00,5.46,0.0,7.8,7792.51,0.639
2024-02-07 22:00:00,4.4,0.0,7.3,7367.676,0.657
2024-02-07 22:15:00,3.75,0.0,7.3,7647.579,0.555
2024-02-07 22:30:00,3.24,0.0,7.1,7970.251,0.468
2024-02-07 22:45:00,2.06,0.0,7.0,7953.269,0.388
2024-02-07 23:00:00,1.44,0.0,7.2,7948.983,0.297
2024-02-07 23:15:00,1.01,0.0,6.1,8102.27,0.304
2024-02-07 23:30:00,0.56,0.0,6.0,8070.109,0.298
2024-02-07 23:45:00,0.49,0.0,5.3,8606.958,0.307
2024-02-08 00:00:00,0.4,0.0,4.8,8635.49,0.305
2024-02-08 00:15:00,0.23,0.0,4.5,8748.222,0.31
2024-02-08 00:30:00,0.96,0.0,4.0,8618.922,0.304
2024-02-08 00:45:00,1.25,0.0,3.8,8510.927,0.302
2024-02-08 01:00:00,1.58,0.0,3.5,8690.72,0.299
2024-02-08 01:15:00,1.21,0.0,3.6,8751.677,0.306
2024-02-08 01:30:00,0.36,0.0,3.8,8956.394,0.307
2024-02-08 01:45:00,0.97,0.0,3.7,8947.107,0.302
2024-02-08 02:00:00,0.14,0.0,3.8,9130.648,0.307
2024-02-08 02:15:00,0.52,0.0,4.3,9804.596,0.308
2024-02-08 02:30:00,0.84,0.0,4.5,10368.372,0.306
2024-02-08 02:45:00,0.02,0.0,4.5,10588.909,0.301
2024-02-08 03:00:00,1.14,0.0,4.9,10783.837,0.298
2024-02-08 03:15:00,1.07,0.0,5.4,11100.761,0.298
2024-02-08 03:30:00,0.73,0.0,6.3,11512.429,0.299
2024-02-08 03:45:00,1.35,0.0,6.4,11658.904,0.305
2024-02-08 04:00:00,3.43,0.0,7.4,12305.358,0.304
2024-02-08 04:15:00,1.58,0.0,7.1,11860.507,0.301
2024-02-08 04:30:00,1.73,0.0,6.5,11082.353,0.303
2024-02-08 04:45:00,1.46,0.0,5.9,11262.841,0.298
2024-02-08 05:00:00,2.44,0.0,5.3,10486.821,0.293
2024-02-08 05:15:00,1.8,0.0,6.1,10245.523,0.302
2024-02-08 05:30:00,0.11,0.0,6.2,9472.615,0.298
2024-02-08 05:45:00,0.86,0.0,6.7,8743.231,0.301
2024-02-08 06:00:00,0.8,0.0,7.4,8652.858,0.293
2024-02-08 06:15:00,-0.22,14.0,6.2,8833.019,0.382
2024-02-08 06:30:00,0.44,29.9,4.9,8807.676,0.471
2024-02-08 06:45:00,-0.08,42.1,4.1,8332.204,0.558
2024-02-08 07:00:00,-0.02,57.3,3.1,8535.504,0.641
2024-02-08 07:15:00,0.32,195.1,3.6,8581.286,0.652
2024-02-08 07:30:00,1.29,311.0,3.9,8080.072,0.674
2024-02-08 07:45:00,2.92,441.3,4.7,8287.883,0.658
2024-02-08 08:00:00,4.31,598.6,5.4,7769.863,0.663
2024-02-08 08:15:00,3.52,622.3,4.8,8372.754,0.649
2024-02-08 08:30:00,1.2,637.9,4.2,9582.79,0.653
2024-02-08 08:45:00,1.09,763.7,3.5,10205.247,0.658
2024-02-08 09:00:00,-0.03,797.6,2.8,11002.802,0.649
2024-02-08 09:15:00,0.46,854.2,3.3,11985.575,0.787
2024-02-08 09:30:00,0.41,817.5,3.6,12538.218,0.927
2024-02-08 09:45:00,0.34,870.1,4.1,12861.527,1.07
2024-02-08 10:00:00,1.37,1031.7,4.6,13457.711,1.192
2024-02-08 10:15:00,1.63,1062.7,3.7,14553.711,1.182
2024-02-08 10:30:00,1.98,1208.2,2.8,15795.04,1.194
2024-02-08 10:45:00,2.62,1043.6,2.1,16664.443,1.213
2024-02-08 11:00:00,3.14,1287.1,1.3,17569.313,1.218
