Time,Temperature_C,Solar_W_m2,Wind_Speed_m_s,Price_CNY_kWh,Load_kW,Date,Day_Label,Day_Index
2023-02-12 00:00:00,2.26,0.0,5.2,0.299,8190.65,2023-02-12,3,42
2023-02-12 01:00:00,2.92,0.0,6.2,0.298,8255.15,2023-02-12,3,42
2023-02-12 02:00:00,-3.56,0.0,8.3,0.301,9821.453333,2023-02-12,3,42
2023-02-12 03:00:00,0.26,0.0,2.1,0.309,11070.14667,2023-02-12,3,42
2023-02-12 04:00:00,3.82,0.0,4.6,0.29,10875.72,2023-02-12,3,42
2023-02-12 05:00:00,0.17,0.0,8.8,0.301,11158.78333,2023-02-12,3,42
2023-02-12 06:00:00,-0.22,0.0,9.3,0.298,8645.976667,2023-02-12,3,42
2023-02-12 07:00:00,5.95,282.76,3.7,0.653,6888.143333,2023-02-12,3,42
2023-02-12 08:00:00,2.12,549.08,3.6,0.644,8059.31,2023-02-12,3,42
2023-02-12 09:00:00,1.87,783.49,2.9,0.651,10379.34,2023-02-12,3,42
2023-02-12 10:00:00,5.57,972.37,3.3,1.197,12716.47667,2023-02-12,3,42
2023-02-12 11:00:00,8.81,1104.74,8.0,1.207,15638.47333,2023-02-12,3,42
2023-02-12 12:00:00,7.26,1172.9,1.7,1.202,18377.53,2023-02-12,3,42
2023-02-12 13:00:00,13.84,234.58,4.9,1.193,17267.08333,2023-02-12,3,42
2023-02-12 14:00:00,9.99,1104.74,5.3,1.21,13259.98,2023-02-12,3,42
2023-02-12 15:00:00,10.19,972.37,6.9,0.655,13472.07333,2023-02-12,3,42
2023-02-12 16:00:00,10.36,626.79,2.0,0.643,10735.32667,2023-02-12,3,42
2023-02-12 17:00:00,8.31,549.08,6.8,0.654,9557.87,2023-02-12,3,42
2023-02-12 18:00:00,9.31,282.76,8.4,1.193,6162.73,2023-02-12,3,42
2023-02-12 19:00:00,8.02,0.0,11.0,1.204,8925.593333,2023-02-12,3,42
2023-02-12 20:00:00,5.22,0.0,6.5,1.194,10788.02667,2023-02-12,3,42
2023-02-12 21:00:00,6.41,0.0,6.5,0.657,9405.22,2023-02-12,3,42
2023-02-12 22:00:00,1.47,0.0,2.5,0.643,8336.82,2023-02-12,3,42
2023-02-12 23:00:00,1.51,0.0,3.0,0.297,8864.506667,2023-02-12,3,42
2023-02-13 00:00:00,2.33,0.0,12.2,0.309,8181.433333,2023-02-13,3,43
2023-02-13 01:00:00,-3.51,0.0,6.4,0.296,9375.683333,2023-02-13,3,43
2023-02-13 02:00:00,-1.58,0.0,6.3,0.292,9428.943333,2023-02-13,3,43
2023-02-13 03:00:00,-2.64,0.0,6.2,0.306,11567.87667,2023-02-13,3,43
2023-02-13 04:00:00,0.1,0.0,6.1,0.294,11525.57,2023-02-13,3,43
2023-02-13 05:00:00,-2.41,0.0,5.3,0.299,12211.92333,2023-02-13,3,43
2023-02-13 06:00:00,4.17,0.0,8.0,0.304,8189.343333,2023-02-13,3,43
2023-02-13 07:00:00,2.01,281.77,5.9,0.658,8280.923333,2023-02-13,3,43
2023-02-13 08:00:00,-2.01,547.16,5.2,0.655,9650.656667,2023-02-13,3,43
2023-02-13 09:00:00,2.06,780.75,3.0,0.641,10594.77,2023-02-13,3,43
2023-02-13 10:00:00,5.15,968.96,3.4,1.206,11885.02,2023-02-13,3,43
2023-02-13 11:00:00,7.06,880.69,5.6,1.204,16412.67333,2023-02-13,3,43
2023-02-13 12:00:00,8.01,233.76,3.2,1.199,17448.91667,2023-02-13,3,43
2023-02-13 13:00:00,9.73,935.04,10.0,1.191,17174.23667,2023-02-13,3,43
2023-02-13 14:00:00,8.99,880.69,4.6,1.19,14301.75,2023-02-13,3,43
2023-02-13 15:00:00,9.44,968.96,6.3,0.642,12778.54667,2023-02-13,3,43
2023-02-13 16:00:00,13.08,780.75,5.1,0.646,11036.38667,2023-02-13,3,43
2023-02-13 17:00:00,9.49,547.16,11.4,0.649,8923.566667,2023-02-13,3,43
2023-02-13 18:00:00,8.85,281.77,0.8,1.203,5921.84,2023-02-13,3,43
2023-02-13 19:00:00,2.35,0.0,4.8,1.19,9437.84,2023-02-13,3,43
2023-02-13 20:00:00,4.02,0.0,1.0,1.208,10781.47,2023-02-13,3,43
2023-02-13 21:00:00,2.57,0.0,4.1,0.642,11123.47333,2023-02-13,3,43
2023-02-13 22:00:00,1.74,0.0,5.0,0.652,8408.64,2023-02-13,3,43
2023-02-13 23:00:00,4.94,0.0,5.0,0.295,7310.67,2023-02-13,3,43
2023-02-14 00:00:00,-1.06,0.0,4.9,0.303,8800.086667,2023-02-14,3,44
2023-02-14 01:00:00,-3.33,0.0,4.8,0.306,9453.65,2023-02-14,3,44
2023-02-14 02:00:00,-2.42,0.0,3.8,0.308,8480.373333,2023-02-14,3,44
2023-02-14 03:00:00,2.25,0.0,3.5,0.3,10834.84667,2023-02-14,3,44
2023-02-14 04:00:00,-2.79,0.0,4.5,0.307,12418.17667,2023-02-14,3,44
2023-02-14 05:00:00,-1.59,0.0,2.9,0.297,11958.07667,2023-02-14,3,44
2023-02-14 06:00:00,5.46,0.0,1.5,0.31,7047.94,2023-02-14,3,44
2023-02-14 07:00:00,0.84,280.76,3.7,0.657,7985.993333,2023-02-14,3,44
2023-02-14 08:00:00,4.74,545.21,0.6,0.654,7136.843333,2023-02-14,3,44
2023-02-14 09:00:00,3.7,777.97,6.2,0.652,10220.50667,2023-02-14,3,44
2023-02-14 10:00:00,8.09,772.41,9.3,1.195,11255.36667,2023-02-14,3,44
2023-02-14 11:00:00,6.08,877.56,8.2,1.19,15887.67667,2023-02-14,3,44
2023-02-14 12:00:00,7.43,232.93,6.6,1.194,17996.13333,2023-02-14,3,44
2023-02-14 13:00:00,8.49,1164.63,2.6,1.194,16559.24,2023-02-14,3,44
2023-02-14 14:00:00,8.43,1096.95,8.0,1.207,14155.24667,2023-02-14,3,44
2023-02-14 15:00:00,12.68,965.51,9.4,0.64,12759.75333,2023-02-14,3,44
2023-02-14 16:00:00,10.08,777.97,2.9,0.653,11494.36,2023-02-14,3,44
2023-02-14 17:00:00,9.81,545.21,7.7,0.657,8371.936667,2023-02-14,3,44
2023-02-14 18:00:00,9.04,224.61,12.3,1.194,6349.876667,2023-02-14,3,44
2023-02-14 19:00:00,5.12,0.0,3.7,1.203,9522.7,2023-02-14,3,44
2023-02-14 20:00:00,4.79,0.0,4.2,1.205,11033.5,2023-02-14,3,44
2023-02-14 21:00:00,0.99,0.0,4.1,0.659,11025.54333,2023-02-14,3,44
2023-02-14 22:00:00,-0.44,0.0,3.4,0.645,8968.913333,2023-02-14,3,44
2023-02-14 23:00:00,3.12,0.0,5.0,0.298,8176.21,2023-02-14,3,44
2023-02-15 00:00:00,3.77,0.0,8.6,0.301,7788.023333,2023-02-15,3,45
2023-02-15 01:00:00,0.37,0.0,3.8,0.305,9000.63,2023-02-15,3,45
2023-02-15 02:00:00,-1.66,0.0,6.0,0.293,9180.66,2023-02-15,3,45
2023-02-15 03:00:00,-0.73,0.0,5.8,0.293,11006.8,2023-02-15,3,45
2023-02-15 04:00:00,-1.95,0.0,8.9,0.304,13018.29333,2023-02-15,3,45
2023-02-15 05:00:00,2.7,0.0,3.6,0.296,11015.37,2023-02-15,3,45
2023-02-15 06:00:00,-0.48,0.0,7.1,0.307,8689.296667,2023-02-15,3,45
2023-02-15 07:00:00,3.01,279.75,3.1,0.647,7980.393333,2023-02-15,3,45
2023-02-15 08:00:00,2.84,434.59,8.4,0.656,8466.973333,2023-02-15,3,45
2023-02-15 09:00:00,8.5,775.15,4.1,0.64,8932.453333,2023-02-15,3,45
2023-02-15 10:00:00,7.32,962.02,5.1,1.203,11647.65667,2023-02-15,3,45
2023-02-15 11:00:00,2.72,1092.98,2.5,1.198,17369.18,2023-02-15,3,45
2023-02-15 12:00:00,7.03,1160.42,5.7,1.209,18154.42,2023-02-15,3,45
2023-02-15 13:00:00,7.21,1160.42,4.6,1.192,17168.87667,2023-02-15,3,45
2023-02-15 14:00:00,6.48,1092.98,2.6,1.204,15298.69667,2023-02-15,3,45
2023-02-15 15:00:00,8.24,962.02,1.8,0.653,13070.87667,2023-02-15,3,45
2023-02-15 16:00:00,9.24,775.15,4.5,0.659,11513.12667,2023-02-15,3,45
2023-02-15 17:00:00,11.38,434.59,6.3,0.642,8680.376667,2023-02-15,3,45
2023-02-15 18:00:00,7.41,223.8,7.7,1.195,6898.55,2023-02-15,3,45
2023-02-15 19:00:00,8.17,0.0,7.1,1.204,8923.29,2023-02-15,3,45
2023-02-15 20:00:00,5.51,0.0,10.0,1.203,10478.91667,2023-02-15,3,45
2023-02-15 21:00:00,5.2,0.0,6.6,0.646,9504.486667,2023-02-15,3,45
2023-02-15 22:00:00,3.59,0.0,9.3,0.659,7430.03,2023-02-15,3,45
2023-02-15 23:00:00,2.87,0.0,4.8,0.291,7592.096667,2023-02-15,3,45
2023-02-16 00:00:00,1.6,0.0,10.0,0.306,7784.123333,2023-02-16,2,46
2023-02-16 01:00:00,3.78,0.0,6.3,0.303,7293.05,2023-02-16,2,46
2023-02-16 02:00:00,0.96,0.0,2.9,0.294,8203.163333,2023-02-16,2,46
2023-02-16 03:00:00,-0.18,0.0,1.3,0.301,11563.94,2023-02-16,2,46
2023-02-16 04:00:00,0.75,0.0,2.6,0.305,11535.93333,2023-02-16,2,46
2023-02-16 05:00:00,1.25,0.0,3.9,0.299,10877.32,2023-02-16,2,46
2023-02-16 06:00:00,2.28,0.0,6.5,0.3,8294.923333,2023-02-16,2,46
2023-02-16 07:00:00,5.42,278.72,1.8,0.646,7009.656667,2023-02-16,2,46
2023-02-16 08:00:00,1.92,541.24,8.0,0.65,8486.01,2023-02-16,2,46
2023-02-16 09:00:00,9.15,772.31,3.1,0.646,8928.083333,2023-02-16,2,46
2023-02-16 10:00:00,8.62,958.49,4.7,1.203,10894.13333,2023-02-16,2,46
2023-02-16 11:00:00,4.58,217.79,11.0,1.206,16208.29333,2023-02-16,2,46
2023-02-16 12:00:00,9.11,1156.16,4.2,1.21,17624.41333,2023-02-16,2,46
2023-02-16 13:00:00,9.47,1156.16,4.1,1.2,16708.44333,2023-02-16,2,46
2023-02-16 14:00:00,10.3,1088.97,7.4,1.209,13580.01667,2023-02-16,2,46
2023-02-16 15:00:00,10.9,958.49,4.1,0.643,12966.97,2023-02-16,2,46
2023-02-16 16:00:00,8.36,772.31,11.6,0.641,11303.84667,2023-02-16,2,46
2023-02-16 17:00:00,9.64,541.24,11.8,0.657,9042.2,2023-02-16,2,46
2023-02-16 18:00:00,9.95,222.98,0.7,1.206,6586.21,2023-02-16,2,46
2023-02-16 19:00:00,6.18,0.0,10.3,1.202,9324.606667,2023-02-16,2,46
2023-02-16 20:00:00,4.41,0.0,6.9,1.209,10877.44333,2023-02-16,2,46
2023-02-16 21:00:00,3.52,0.0,2.5,0.645,9780.22,2023-02-16,2,46
2023-02-16 22:00:00,0.15,0.0,5.9,0.659,8837.663333,2023-02-16,2,46
2023-02-16 23:00:00,3.25,0.0,4.3,0.296,8464.506667,2023-02-16,2,46
2023-02-17 00:00:00,1.32,0.0,7.0,0.298,8178.32,2023-02-17,2,47
2023-02-17 01:00:00,-2.59,0.0,0.9,0.308,9312.383333,2023-02-17,2,47
2023-02-17 02:00:00,1.95,0.0,1.0,0.295,8620.06,2023-02-17,2,47
2023-02-17 03:00:00,-2.98,0.0,3.9,0.292,10974.82333,2023-02-17,2,47
2023-02-17 04:00:00,-0.84,0.0,5.5,0.301,11587.11333,2023-02-17,2,47
2023-02-17 05:00:00,-0.43,0.0,6.2,0.309,11420.62333,2023-02-17,2,47
2023-02-17 06:00:00,-3.45,0.0,3.7,0.308,10304.89333,2023-02-17,2,47
2023-02-17 07:00:00,1.52,277.68,4.0,0.642,8581.886667,2023-02-17,2,47
2023-02-17 08:00:00,8.04,539.22,3.1,0.653,6280.84,2023-02-17,2,47
2023-02-17 09:00:00,6.81,615.54,7.0,0.652,9295.316667,2023-02-17,2,47
2023-02-17 10:00:00,8.97,954.92,6.5,1.196,11390.07,2023-02-17,2,47
2023-02-17 11:00:00,9.0,867.93,2.6,1.206,15561.42333,2023-02-17,2,47
2023-02-17 12:00:00,11.88,1151.85,2.8,1.208,17685.99667,2023-02-17,2,47
2023-02-17 13:00:00,7.83,921.48,3.2,1.194,17197.99,2023-02-17,2,47
2023-02-17 14:00:00,11.0,867.93,4.3,1.203,13689.79667,2023-02-17,2,47
2023-02-17 15:00:00,9.48,954.92,2.8,0.656,12734.44333,2023-02-17,2,47
2023-02-17 16:00:00,8.98,769.43,5.6,0.648,10788.16333,2023-02-17,2,47
2023-02-17 17:00:00,14.45,539.22,2.9,0.648,7777.01,2023-02-17,2,47
2023-02-17 18:00:00,8.93,277.68,6.1,1.21,6064.776667,2023-02-17,2,47
2023-02-17 19:00:00,5.94,0.0,8.8,1.198,9620.39,2023-02-17,2,47
2023-02-17 20:00:00,4.1,0.0,3.8,1.197,10592.27333,2023-02-17,2,47
2023-02-17 21:00:00,5.51,0.0,3.7,0.646,9402.023333,2023-02-17,2,47
2023-02-17 22:00:00,6.48,0.0,2.6,0.66,6855.773333,2023-02-17,2,47
2023-02-17 23:00:00,2.16,0.0,4.4,0.294,8356.96,2023-02-17,2,47
2023-02-18 00:00:00,0.13,0.0,3.8,0.298,8376.87,2023-02-18,2,48
2023-02-18 01:00:00,1.06,0.0,4.8,0.306,8239.593333,2023-02-18,2,48
2023-02-18 02:00:00,0.05,0.0,7.0,0.31,8459.076667,2023-02-18,2,48
2023-02-18 03:00:00,0.64,0.0,10.6,0.293,11177.73,2023-02-18,2,48
2023-02-18 04:00:00,-1.19,0.0,6.1,0.307,12818.54,2023-02-18,2,48
2023-02-18 05:00:00,1.07,0.0,2.6,0.3,10578.67667,2023-02-18,2,48
2023-02-18 06:00:00,1.89,0.0,3.1,0.297,7991.953333,2023-02-18,2,48
2023-02-18 07:00:00,3.63,276.63,5.1,0.647,7570.333333,2023-02-18,2,48
2023-02-18 08:00:00,4.23,537.18,8.1,0.646,7431.163333,2023-02-18,2,48
2023-02-18 09:00:00,7.35,153.3,10.4,0.642,9155.306667,2023-02-18,2,48
2023-02-18 10:00:00,4.52,951.31,6.6,1.208,12741.98667,2023-02-18,2,48
2023-02-18 11:00:00,3.46,864.65,3.6,1.204,16983.11667,2023-02-18,2,48
2023-02-18 12:00:00,10.03,918.0,8.0,1.205,16989.59667,2023-02-18,2,48
2023-02-18 13:00:00,8.63,1147.5,6.8,1.205,17405.84667,2023-02-18,2,48
2023-02-18 14:00:00,10.95,864.65,8.8,1.196,14139.09667,2023-02-18,2,48
2023-02-18 15:00:00,11.17,761.04,8.7,0.656,12992.01667,2023-02-18,2,48
2023-02-18 16:00:00,10.15,613.22,7.1,0.656,10303.31,2023-02-18,2,48
2023-02-18 17:00:00,9.45,537.18,4.7,0.656,8655.733333,2023-02-18,2,48
2023-02-18 18:00:00,6.67,276.63,5.0,1.196,6988.623333,2023-02-18,2,48
2023-02-18 19:00:00,6.88,0.0,5.7,1.209,9873.79,2023-02-18,2,48
2023-02-18 20:00:00,8.11,0.0,1.4,1.201,9917.773333,2023-02-18,2,48
2023-02-18 21:00:00,6.39,0.0,1.4,0.657,9518.073333,2023-02-18,2,48
2023-02-18 22:00:00,2.87,0.0,1.4,0.65,7552.363333,2023-02-18,2,48
2023-02-18 23:00:00,5.3,0.0,4.4,0.309,7311.353333,2023-02-18,2,48
2023-02-19 00:00:00,2.88,0.0,5.6,0.306,7924.51,2023-02-19,3,49
2023-02-19 01:00:00,1.23,0.0,4.1,0.296,8023.23,2023-02-19,3,49
2023-02-19 02:00:00,-0.12,0.0,2.2,0.296,8730.306667,2023-02-19,3,49
2023-02-19 03:00:00,-0.92,0.0,3.3,0.306,10927.90333,2023-02-19,3,49
2023-02-19 04:00:00,3.45,0.0,3.4,0.303,11072.26667,2023-02-19,3,49
2023-02-19 05:00:00,-4.37,0.0,4.6,0.305,12625.46,2023-02-19,3,49
2023-02-19 06:00:00,4.27,0.0,2.6,0.299,7935.85,2023-02-19,3,49
2023-02-19 07:00:00,0.78,220.46,7.7,0.643,7845.39,2023-02-19,3,49
2023-02-19 08:00:00,6.02,535.12,3.2,0.653,7449.57,2023-02-19,3,49
2023-02-19 09:00:00,9.17,152.72,9.0,0.64,8432.126667,2023-02-19,3,49
2023-02-19 10:00:00,4.97,947.66,3.4,1.209,12110.63,2023-02-19,3,49
2023-02-19 11:00:00,7.43,1076.66,4.9,1.205,15831.92667,2023-02-19,3,49
2023-02-19 12:00:00,6.95,1143.09,4.9,1.193,18359.9,2023-02-19,3,49
2023-02-19 13:00:00,8.47,914.47,2.1,1.19,17408.57,2023-02-19,3,49
2023-02-19 14:00:00,6.89,861.33,7.8,1.2,14910.92333,2023-02-19,3,49
2023-02-19 15:00:00,13.22,189.53,6.2,0.655,12811.92667,2023-02-19,3,49
2023-02-19 16:00:00,10.12,610.86,6.8,0.647,10630.12333,2023-02-19,3,49
2023-02-19 17:00:00,9.06,535.12,6.3,0.647,9248.323333,2023-02-19,3,49
2023-02-19 18:00:00,8.78,275.57,4.8,1.201,6648.033333,2023-02-19,3,49
2023-02-19 19:00:00,7.2,0.0,3.4,1.196,8708.916667,2023-02-19,3,49
2023-02-19 20:00:00,4.53,0.0,8.2,1.203,10157.04667,2023-02-19,3,49
2023-02-19 21:00:00,7.05,0.0,6.1,0.648,8964.583333,2023-02-19,3,49
2023-02-19 22:00:00,4.94,0.0,4.3,0.652,7291.263333,2023-02-19,3,49
2023-02-19 23:00:00,0.73,0.0,2.4,0.295,8361.2,2023-02-19,3,49
2023-02-20 00:00:00,0.84,0.0,2.6,0.303,8283.156667,2023-02-20,2,50
2023-02-20 01:00:00,0.79,0.0,7.9,0.296,8498.29,2023-02-20,2,50
2023-02-20 02:00:00,1.57,0.0,5.2,0.297,8201.563333,2023-02-20,2,50
2023-02-20 03:00:00,1.01,0.0,8.6,0.306,10674.17,2023-02-20,2,50
2023-02-20 04:00:00,2.1,0.0,5.4,0.298,11423.41667,2023-02-20,2,50
2023-02-20 05:00:00,3.83,0.0,3.1,0.302,10122.24,2023-02-20,2,50
2023-02-20 06:00:00,1.49,0.0,2.6,0.308,8102.903333,2023-02-20,2,50
2023-02-20 07:00:00,2.56,274.5,4.1,0.648,7921.753333,2023-02-20,2,50
2023-02-20 08:00:00,6.71,426.43,2.0,0.66,7415.753333,2023-02-20,2,50
2023-02-20 09:00:00,5.03,760.61,10.8,0.644,9576.083333,2023-02-20,2,50
2023-02-20 10:00:00,5.92,943.97,5.1,1.195,11918.44,2023-02-20,2,50
2023-02-20 11:00:00,8.4,1072.47,3.4,1.204,14911.44667,2023-02-20,2,50
2023-02-20 12:00:00,8.08,910.92,2.4,1.194,17527.00667,2023-02-20,2,50
2023-02-20 13:00:00,9.46,1138.65,7.3,1.206,16718.58667,2023-02-20,2,50
2023-02-20 14:00:00,9.99,857.98,4.5,1.196,13709.49667,2023-02-20,2,50
2023-02-20 15:00:00,13.25,943.97,4.1,0.647,12923.52,2023-02-20,2,50
2023-02-20 16:00:00,10.94,760.61,3.4,0.652,10887.71667,2023-02-20,2,50
2023-02-20 17:00:00,9.35,533.04,8.7,0.646,8668.76,2023-02-20,2,50
2023-02-20 18:00:00,11.93,219.6,1.6,1.196,5862.453333,2023-02-20,2,50
2023-02-20 19:00:00,4.88,0.0,6.0,1.191,10191.33667,2023-02-20,2,50
2023-02-20 20:00:00,5.0,0.0,2.8,1.194,10539.78667,2023-02-20,2,50
2023-02-20 21:00:00,4.52,0.0,1.7,0.652,9807.716667,2023-02-20,2,50
2023-02-20 22:00:00,3.6,0.0,2.3,0.653,7968.496667,2023-02-20,2,50
2023-02-20 23:00:00,3.46,0.0,4.7,0.297,7953.56,2023-02-20,2,50
2023-02-21 00:00:00,2.5,0.0,6.8,0.302,7735.0,2023-02-21,2,51
2023-02-21 01:00:00,0.25,0.0,3.0,0.302,8342.213333,2023-02-21,2,51
2023-02-21 02:00:00,1.35,0.0,5.9,0.305,8284.143333,2023-02-21,2,51
2023-02-21 03:00:00,6.54,0.0,4.0,0.304,9100.163333,2023-02-21,2,51
2023-02-21 04:00:00,-0.17,0.0,4.4,0.298,12216.00667,2023-02-21,2,51
2023-02-21 05:00:00,2.27,0.0,11.4,0.304,10704.22333,2023-02-21,2,51
2023-02-21 06:00:00,2.87,0.0,7.8,0.291,7903.686667,2023-02-21,2,51
2023-02-21 07:00:00,5.1,273.41,1.4,0.656,7349.393333,2023-02-21,2,51
2023-02-21 08:00:00,5.42,530.94,1.9,0.659,7193.34,2023-02-21,2,51
2023-02-21 09:00:00,4.34,606.09,3.8,0.651,10459.66333,2023-02-21,2,51
2023-02-21 10:00:00,4.44,940.25,9.8,1.207,12321.42333,2023-02-21,2,51
2023-02-21 11:00:00,8.8,1068.24,0.3,1.209,15434.91333,2023-02-21,2,51
2023-02-21 12:00:00,11.43,226.83,5.0,1.204,17264.75,2023-02-21,2,51
2023-02-21 13:00:00,12.24,1134.16,13.0,1.203,16142.89,2023-02-21,2,51
2023-02-21 14:00:00,5.89,1068.24,3.7,1.19,15037.01,2023-02-21,2,51
2023-02-21 15:00:00,12.44,752.2,8.7,0.642,12723.97333,2023-02-21,2,51
2023-02-21 16:00:00,8.4,757.61,5.0,0.646,11331.74667,2023-02-21,2,51
2023-02-21 17:00:00,10.63,530.94,3.5,0.645,8716.76,2023-02-21,2,51
2023-02-21 18:00:00,8.26,218.73,8.1,1.194,6162.41,2023-02-21,2,51
2023-02-21 19:00:00,6.15,0.0,6.0,1.198,9297.13,2023-02-21,2,51
2023-02-21 20:00:00,10.61,0.0,9.0,1.192,8955.663333,2023-02-21,2,51
2023-02-21 21:00:00,3.06,0.0,3.8,0.658,9870.85,2023-02-21,2,51
2023-02-21 22:00:00,5.89,0.0,7.1,0.645,6632.49,2023-02-21,2,51
2023-02-21 23:00:00,0.88,0.0,3.8,0.291,8160.173333,2023-02-21,2,51
2023-02-22 00:00:00,3.19,0.0,1.6,0.31,8106.903333,2023-02-22,2,52
2023-02-22 01:00:00,0.0,0.0,2.0,0.297,8406.663333,2023-02-22,2,52
2023-02-22 02:00:00,-0.04,0.0,1.4,0.292,8720.76,2023-02-22,2,52
2023-02-22 03:00:00,0.59,0.0,1.7,0.296,11092.8,2023-02-22,2,52
2023-02-22 04:00:00,0.43,0.0,2.5,0.298,12114.97667,2023-02-22,2,52
2023-02-22 05:00:00,4.41,0.0,5.3,0.292,9401.186667,2023-02-22,2,52
2023-02-22 06:00:00,5.13,0.0,3.3,0.308,6843.29,2023-02-22,2,52
2023-02-22 07:00:00,2.42,272.32,2.2,0.641,8326.03,2023-02-22,2,52
2023-02-22 08:00:00,6.36,528.82,3.8,0.655,6793.416667,2023-02-22,2,52
2023-02-22 09:00:00,5.83,603.66,2.4,0.659,9914.976667,2023-02-22,2,52
2023-02-22 10:00:00,8.34,749.19,4.8,1.199,11052.99333,2023-02-22,2,52
2023-02-22 11:00:00,11.21,1063.97,2.1,1.206,14904.34,2023-02-22,2,52
2023-02-22 12:00:00,9.65,1129.62,5.9,1.204,17295.85667,2023-02-22,2,52
2023-02-22 13:00:00,12.25,1129.62,4.6,1.191,17341.49667,2023-02-22,2,52
2023-02-22 14:00:00,11.57,212.79,4.2,1.207,14382.08333,2023-02-22,2,52
2023-02-22 15:00:00,9.69,749.19,4.1,0.656,12744.41,2023-02-22,2,52
2023-02-22 16:00:00,10.25,603.66,1.4,0.649,10486.64333,2023-02-22,2,52
2023-02-22 17:00:00,5.3,528.82,6.0,0.645,9865.476667,2023-02-22,2,52
2023-02-22 18:00:00,10.58,54.46,11.6,1.21,6313.65,2023-02-22,2,52
2023-02-22 19:00:00,7.85,0.0,6.4,1.205,8830.446667,2023-02-22,2,52
2023-02-22 20:00:00,9.15,0.0,8.6,1.191,9057.3,2023-02-22,2,52
2023-02-22 21:00:00,10.83,0.0,4.5,0.658,7905.98,2023-02-22,2,52
2023-02-22 22:00:00,6.11,0.0,4.0,0.642,7232.336667,2023-02-22,2,52
2023-02-22 23:00:00,5.67,0.0,3.1,0.307,6853.42,2023-02-22,2,52
2023-02-23 00:00:00,2.44,0.0,1.2,0.304,7424.33,2023-02-23,2,53
2023-02-23 01:00:00,1.41,0.0,8.4,0.307,8385.66,2023-02-23,2,53
2023-02-23 02:00:00,2.95,0.0,3.2,0.297,7976.22,2023-02-23,2,53
2023-02-23 03:00:00,0.68,0.0,7.4,0.302,10827.67,2023-02-23,2,53
2023-02-23 04:00:00,-0.45,0.0,4.5,0.308,12375.96333,2023-02-23,2,53
2023-02-23 05:00:00,2.5,0.0,6.5,0.306,10109.69333,2023-02-23,2,53
2023-02-23 06:00:00,3.78,0.0,3.7,0.307,6998.616667,2023-02-23,2,53
2023-02-23 07:00:00,1.79,271.22,4.2,0.649,8593.27,2023-02-23,2,53
2023-02-23 08:00:00,0.62,526.68,7.8,0.647,8352.783333,2023-02-23,2,53
2023-02-23 09:00:00,7.61,751.53,3.3,0.64,9182.37,2023-02-23,2,53
2023-02-23 10:00:00,7.92,932.7,6.6,1.201,11170.22,2023-02-23,2,53
2023-02-23 11:00:00,6.71,847.73,0.7,1.196,16337.01,2023-02-23,2,53
2023-02-23 12:00:00,9.49,1125.05,4.2,1.198,17506.09,2023-02-23,2,53
2023-02-23 13:00:00,6.24,900.04,5.0,1.209,17448.34667,2023-02-23,2,53
2023-02-23 14:00:00,15.33,1059.67,5.1,1.2,13827.76,2023-02-23,2,53
2023-02-23 15:00:00,11.1,932.7,3.9,0.641,12666.55,2023-02-23,2,53
2023-02-23 16:00:00,7.27,150.31,0.8,0.649,11875.86667,2023-02-23,2,53
2023-02-23 17:00:00,7.69,421.34,4.5,0.654,9041.016667,2023-02-23,2,53
2023-02-23 18:00:00,6.7,271.22,4.0,1.196,6756.553333,2023-02-23,2,53
2023-02-23 19:00:00,4.47,0.0,12.8,1.196,9181.276667,2023-02-23,2,53
2023-02-23 20:00:00,6.5,0.0,0.5,1.203,10291.02667,2023-02-23,2,53
2023-02-23 21:00:00,7.59,0.0,4.7,0.642,9640.02,2023-02-23,2,53
2023-02-23 22:00:00,3.56,0.0,6.4,0.645,8019.8,2023-02-23,2,53
2023-02-23 23:00:00,2.06,0.0,15.1,0.304,8701.333333,2023-02-23,2,53
2023-02-24 00:00:00,-1.02,0.0,6.8,0.302,9412.74,2023-02-24,2,54
2023-02-24 01:00:00,1.54,0.0,6.0,0.303,8424.24,2023-02-24,2,54
2023-02-24 02:00:00,-0.63,0.0,3.1,0.309,8836.43,2023-02-24,2,54
2023-02-24 03:00:00,-1.59,0.0,9.6,0.298,11449.49,2023-02-24,2,54
2023-02-24 04:00:00,2.46,0.0,3.3,0.301,11318.86,2023-02-24,2,54
2023-02-24 05:00:00,2.78,0.0,4.4,0.3,10766.10667,2023-02-24,2,54
2023-02-24 06:00:00,2.27,0.0,5.8,0.295,7831.016667,2023-02-24,2,54
2023-02-24 07:00:00,6.32,216.09,7.8,0.644,7226.863333,2023-02-24,2,54
2023-02-24 08:00:00,2.7,524.52,2.3,0.643,8059.873333,2023-02-24,2,54
2023-02-24 09:00:00,7.48,598.76,3.9,0.656,9071.636667,2023-02-24,2,54
2023-02-24 10:00:00,6.19,743.1,7.8,1.202,12352.88333,2023-02-24,2,54
2023-02-24 11:00:00,4.55,211.06,6.5,1.206,16196.17333,2023-02-24,2,54
2023-02-24 12:00:00,10.05,224.09,4.6,1.203,17136.45,2023-02-24,2,54
2023-02-24 13:00:00,14.12,896.35,6.5,1.199,16821.36667,2023-02-24,2,54
2023-02-24 14:00:00,9.41,844.26,7.3,1.19,13815.95667,2023-02-24,2,54
2023-02-24 15:00:00,12.29,743.1,5.2,0.656,12533.95333,2023-02-24,2,54
